Date,Open,High,Low,Close,,,,,,,Date SP,Date EUR,,,,
21.07.2003,"978,80","993,30","993,30","975,60",,,,,,,21.07.2003,08/07/2003,,,,
18.07.2003,"993,30","981,70","994,20","981,70",,,,,,,18.07.2003,08/06/2003,,,,
17.07.2003,"981,70","994,00","994,00","978,60",,,,,,,17.07.2003,08/05/2003,,,,
16.07.2003,"994,00","1.000,40","1.003,50","989,30",,,,,,,16.07.2003,08/04/2003,,,,
15.07.2003,"1.000,40","1.003,90","1.009,60","996,70",,,,,,,15.07.2003,08/01/2003,,,,
14.07.2003,"1.003,90","998,10","1.015,40","998,10",,,,,,,14.07.2003,07/31/2003,,,,
11.07.2003,"998,10","988,70","1.000,90","988,70",,,,,,,11.07.2003,07/30/2003,,,,
10.07.2003,"988,70","1.002,20","1.002,20","983,60",,,,,,,10.07.2003,07/29/2003,,,,
09.07.2003,"1.002,20","1.007,80","1.010,40","998,20",,,,,,,09.07.2003,07/28/2003,,,,
08.07.2003,"1.007,80","1.004,40","1.008,90","998,70",,,,,,,08.07.2003,07/25/2003,,,,
07.07.2003,"1.004,40","985,70","1.005,60","985,70",,,,,,,07.07.2003,07/24/2003,,,,
03.07.2003,"985,70","993,80","995,00","983,30",,,,,,,03.07.2003,07/23/2003,,,,
02.07.2003,"993,80","982,30","993,80","982,30",,,,,,,02.07.2003,07/22/2003,,,,
01.07.2003,"982,30","974,50","983,30","962,10",,,,,,,01.07.2003,07/21/2003,,,,
30.06.2003,"974,50","976,20","983,60","973,60",,,,,,,30.06.2003,07/18/2003,,,,
27.06.2003,"976,20","985,80","988,90","974,30",,,,,,,27.06.2003,07/17/2003,,,,
26.06.2003,"985,80","975,30","986,50","973,80",,,,,,,26.06.2003,07/16/2003,,,,
25.06.2003,"975,30","983,50","991,60","974,90",,,,,,,25.06.2003,07/15/2003,,,,
24.06.2003,"983,50","981,60","987,80","979,10",,,,,,,24.06.2003,07/14/2003,,,,
23.06.2003,"981,60","995,70","995,70","977,40",,,,,,,23.06.2003,07/11/2003,,,,
20.06.2003,"995,70","994,70","1.002,10","993,40",,,,,,,20.06.2003,07/10/2003,,,,
19.06.2003,"994,70","1.010,10","1.011,20","993,10",,,,,,,19.06.2003,07/09/2003,,,,
18.06.2003,"1.010,10","1.011,70","1.015,10","1.004,60",,,,,,,18.06.2003,07/08/2003,,,,
17.06.2003,"1.011,70","1.010,70","1.015,30","1.007,00",,,,,,,17.06.2003,07/07/2003,,,,
16.06.2003,"1.010,70","988,60","1.010,90","988,60",,,,,,,16.06.2003,07/04/2003,,,,
13.06.2003,"988,60","998,50","1.000,90","984,30",,,,,,,13.06.2003,07/03/2003,,,,
12.06.2003,"998,50","997,50","1.002,70","991,30",,,,,,,12.06.2003,07/02/2003,,,,
11.06.2003,"997,50","984,80","997,50","981,60",,,,,,,11.06.2003,07/01/2003,,,,
10.06.2003,"984,80","975,90","984,80","975,90",,,,,,,10.06.2003,06/30/2003,,,,
09.06.2003,"975,90","987,80","987,80","972,60",,,,,,,09.06.2003,06/27/2003,,,,
06.06.2003,"987,80","990,10","1.007,70","986,00",,,,,,,06.06.2003,06/26/2003,,,,
05.06.2003,"990,10","986,20","990,10","978,10",,,,,,,05.06.2003,06/25/2003,,,,
04.06.2003,"986,20","971,60","987,90","970,70",,,,,,,04.06.2003,06/24/2003,,,,
03.06.2003,"971,60","967,00","973,00","964,50",,,,,,,03.06.2003,06/23/2003,,,,
02.06.2003,"967,00","963,60","979,10","963,60",,,,,,,02.06.2003,06/20/2003,,,,
30.05.2003,"963,60","949,60","965,40","949,60",,,,,,,30.05.2003,06/19/2003,,,,
29.05.2003,"949,60","953,20","962,10","946,20",,,,,,,29.05.2003,06/18/2003,,,,
28.05.2003,"953,20","951,50","959,40","950,10",,,,,,,28.05.2003,06/17/2003,,,,
27.05.2003,"951,50","933,20","952,80","927,30",,,,,,,27.05.2003,06/16/2003,,,,
23.05.2003,"933,20","931,90","935,20","927,40",,,,,,,23.05.2003,06/13/2003,,,,
22.05.2003,"931,90","923,40","935,30","922,50",,,,,,,22.05.2003,06/12/2003,,,,
21.05.2003,"923,40","919,70","923,90","914,90",,,,,,,21.05.2003,06/11/2003,,,,
20.05.2003,"919,70","920,80","925,30","912,00",,,,,,,20.05.2003,06/10/2003,,,,
19.05.2003,"920,80","944,30","944,30","920,20",,,,,,,19.05.2003,06/09/2003,,,,
16.05.2003,"944,30","943,60","948,60","938,60",,,,,,,16.05.2003,06/06/2003,,,,
15.05.2003,"946,70","939,30","948,20","938,80",,,,,,,15.05.2003,06/05/2003,,,,
14.05.2003,"939,30","942,30","947,30","935,20",,,,,,,14.05.2003,06/04/2003,,,,
13.05.2003,"942,30","945,10","947,50","938,90",,,,,,,13.05.2003,06/03/2003,,,,
12.05.2003,"945,10","933,40","946,80","929,30",,,,,,,12.05.2003,06/02/2003,,,,
09.05.2003,"933,40","920,30","933,80","920,30",,,,,,,09.05.2003,05/30/2003,,,,
08.05.2003,"920,30","929,60","929,60","919,70",,,,,,,08.05.2003,05/29/2003,,,,
07.05.2003,"929,60","934,40","937,20","926,40",,,,,,,07.05.2003,05/28/2003,,,,
06.05.2003,"934,40","926,50","939,60","926,40",,,,,,,06.05.2003,05/27/2003,,,,
05.05.2003,"926,50","930,10","933,90","924,50",,,,,,,05.05.2003,05/26/2003,,,,
02.05.2003,"930,10","916,30","930,60","912,40",,,,,,,02.05.2003,05/23/2003,,,,
01.05.2003,"916,30","916,90","919,70","902,80",,,,,,,01.05.2003,05/22/2003,,,,
30.04.2003,"916,90","917,80","922,00","911,70",,,,,,,30.04.2003,05/21/2003,,,,
29.04.2003,"917,80","914,80","924,20","911,10",,,,,,,29.04.2003,05/20/2003,,,,
28.04.2003,"914,80","898,80","918,10","898,80",,,,,,,28.04.2003,05/19/2003,,,,
25.04.2003,"898,80","911,40","911,40","897,50",,,,,,,25.04.2003,05/16/2003,,,,
24.04.2003,"911,40","919,00","919,00","906,70",,,,,,,24.04.2003,05/15/2003,,,,
23.04.2003,"919,00","911,40","919,70","909,90",,,,,,,23.04.2003,05/14/2003,,,,
22.04.2003,"911,40","892,00","911,70","886,70",,,,,,,22.04.2003,05/13/2003,,,,
21.04.2003,"892,00","893,60","898,00","888,20",,,,,,,21.04.2003,05/12/2003,,,,
17.04.2003,"893,60","879,90","893,80","879,20",,,,,,,17.04.2003,05/09/2003,,,,
16.04.2003,"879,90","890,80","896,80","877,90",,,,,,,16.04.2003,05/08/2003,,,,
15.04.2003,"890,80","885,20","891,30","881,90",,,,,,,15.04.2003,05/07/2003,,,,
14.04.2003,"885,20","868,30","885,30","868,30",,,,,,,14.04.2003,05/06/2003,,,,
11.04.2003,"868,30","871,60","883,30","865,90",,,,,,,11.04.2003,05/05/2003,,,,
10.04.2003,"871,60","866,00","871,80","862,80",,,,,,,10.04.2003,05/02/2003,,,,
09.04.2003,"866,00","878,30","887,40","865,70",,,,,,,09.04.2003,05/01/2003,,,,
08.04.2003,"878,30","879,90","883,10","874,70",,,,,,,08.04.2003,04/30/2003,,,,
07.04.2003,"879,90","878,90","904,90","878,90",,,,,,,07.04.2003,04/29/2003,,,,
04.04.2003,"878,90","876,50","882,70","874,20",,,,,,,04.04.2003,04/28/2003,,,,
03.04.2003,"876,50","880,90","885,90","876,10",,,,,,,03.04.2003,04/25/2003,,,,
02.04.2003,"880,90","858,50","884,60","858,50",,,,,,,02.04.2003,04/24/2003,,,,
01.04.2003,"858,50","848,20","861,30","847,90",,,,,,,01.04.2003,04/23/2003,,,,
31.03.2003,"848,20","863,50","863,50","843,70",,,,,,,31.03.2003,04/22/2003,,,,
28.03.2003,"863,50","868,50","869,90","860,80",,,,,,,28.03.2003,04/21/2003,,,,
27.03.2003,"868,50","870,00","874,10","858,10",,,,,,,27.03.2003,04/18/2003,,,,
26.03.2003,"870,00","874,70","875,80","866,50",,,,,,,26.03.2003,04/17/2003,,,,
25.03.2003,"874,70","864,20","879,90","862,60",,,,,,,25.03.2003,04/16/2003,,,,
24.03.2003,"864,20","895,80","895,80","862,00",,,,,,,24.03.2003,04/15/2003,,,,
21.03.2003,"895,80","875,80","895,90","875,80",,,,,,,21.03.2003,04/14/2003,,,,
20.03.2003,"875,70","874,00","879,60","859,00",,,,,,,20.03.2003,04/11/2003,,,,
19.03.2003,"874,00","866,50","875,00","861,20",,,,,,,19.03.2003,04/10/2003,,,,
18.03.2003,"866,50","862,80","866,90","857,40",,,,,,,18.03.2003,04/09/2003,,,,
17.03.2003,"862,80","833,30","862,80","827,20",,,,,,,17.03.2003,04/08/2003,,,,
14.03.2003,"833,30","831,90","841,40","828,30",,,,,,,14.03.2003,04/07/2003,,,,
13.03.2003,"831,90","804,20","832,00","804,20",,,,,,,13.03.2003,04/04/2003,,,,
12.03.2003,"804,20","800,70","804,20","788,90",,,,,,,12.03.2003,04/03/2003,,,,
11.03.2003,"800,70","807,50","814,20","800,30",,,,,,,11.03.2003,04/02/2003,,,,
10.03.2003,"807,50","828,90","828,90","806,60",,,,,,,10.03.2003,04/01/2003,,,,
07.03.2003,"828,90","822,10","829,50","811,20",,,,,,,07.03.2003,03/31/2003,,,,
06.03.2003,"822,10","829,90","829,90","819,90",,,,,,,06.03.2003,03/28/2003,,,,
05.03.2003,"829,90","822,00","829,90","819,00",,,,,,,05.03.2003,03/27/2003,,,,
04.03.2003,"822,00","834,80","835,40","822,00",,,,,,,04.03.2003,03/26/2003,,,,
03.03.2003,"834,80","841,10","852,30","832,70",,,,,,,03.03.2003,03/25/2003,,,,
28.02.2003,"841,10","837,30","847,00","837,30",,,,,,,28.02.2003,03/24/2003,,,,
27.02.2003,"837,30","827,50","842,20","827,50",,,,,,,27.02.2003,03/21/2003,,,,
26.02.2003,"827,50","838,60","840,10","826,70",,,,,,,26.02.2003,03/20/2003,,,,
25.02.2003,"838,60","832,60","839,50","818,50",,,,,,,25.02.2003,03/19/2003,,,,
24.02.2003,"832,60","848,20","848,20","832,20",,,,,,,24.02.2003,03/18/2003,,,,
21.02.2003,"848,20","837,10","852,30","831,50",,,,,,,21.02.2003,03/17/2003,,,,
20.02.2003,"837,10","845,10","849,40","836,60",,,,,,,20.02.2003,03/14/2003,,,,
19.02.2003,"845,10","851,20","851,20","838,80",,,,,,,19.02.2003,03/13/2003,,,,
18.02.2003,"851,20","834,90","852,90","834,90",,,,,,,18.02.2003,03/12/2003,,,,
14.02.2003,"834,90","817,40","834,90","815,00",,,,,,,14.02.2003,03/11/2003,,,,
13.02.2003,"817,40","818,70","821,20","806,30",,,,,,,13.02.2003,03/10/2003,,,,
12.02.2003,"818,70","829,20","832,10","818,50",,,,,,,12.02.2003,03/07/2003,,,,
11.02.2003,"829,20","836,00","843,00","825,10",,,,,,,11.02.2003,03/06/2003,,,,
10.02.2003,"836,00","829,70","837,20","823,50",,,,,,,10.02.2003,03/05/2003,,,,
07.02.2003,"829,70","838,10","845,70","826,70",,,,,,,07.02.2003,03/04/2003,,,,
06.02.2003,"838,10","843,60","844,20","833,20",,,,,,,06.02.2003,03/03/2003,,,,
05.02.2003,"843,60","848,20","861,60","842,10",,,,,,,05.02.2003,02/28/2003,,,,
04.02.2003,"848,20","860,30","860,30","840,20",,,,,,,04.02.2003,02/27/2003,,,,
03.02.2003,"860,30","855,70","864,60","855,70",,,,,,,03.02.2003,02/26/2003,,,,
31.01.2003,"855,70","844,60","858,30","840,30",,,,,,,31.01.2003,02/25/2003,,,,
30.01.2003,"844,60","864,40","865,50","843,70",,,,,,,30.01.2003,02/24/2003,,,,
29.01.2003,"864,40","858,50","868,70","845,90",,,,,,,29.01.2003,02/21/2003,,,,
28.01.2003,"858,50","847,50","860,80","847,50",,,,,,,28.01.2003,02/20/2003,,,,
27.01.2003,"847,50","861,40","864,00","844,20",,,,,,,27.01.2003,02/19/2003,,,,
24.01.2003,"861,40","887,30","887,30","859,70",,,,,,,24.01.2003,02/18/2003,,,,
23.01.2003,"887,30","878,40","890,20","876,90",,,,,,,23.01.2003,02/17/2003,,,,
22.01.2003,"878,40","887,60","889,70","877,60",,,,,,,22.01.2003,02/14/2003,,,,
21.01.2003,"887,60","901,80","906,00","887,60",,,,,,,21.01.2003,02/13/2003,,,,
17.01.2003,"901,80","914,60","914,60","899,00",,,,,,,17.01.2003,02/12/2003,,,,
16.01.2003,"914,60","918,20","926,00","912,00",,,,,,,16.01.2003,02/11/2003,,,,
15.01.2003,"918,20","931,70","932,60","916,70",,,,,,,15.01.2003,02/10/2003,,,,
14.01.2003,"931,70","926,30","931,70","921,70",,,,,,,14.01.2003,02/07/2003,,,,
13.01.2003,"926,30","927,60","935,00","922,00",,,,,,,13.01.2003,02/06/2003,,,,
10.01.2003,"927,60","927,60","932,90","917,70",,,,,,,10.01.2003,02/05/2003,,,,
09.01.2003,"927,60","909,90","928,30","909,90",,,,,,,09.01.2003,02/04/2003,,,,
08.01.2003,"909,90","922,90","922,90","908,30",,,,,,,08.01.2003,02/03/2003,,,,
07.01.2003,"922,90","929,00","930,80","919,90",,,,,,,07.01.2003,01/31/2003,,,,
06.01.2003,"929,00","908,60","931,80","908,60",,,,,,,06.01.2003,01/30/2003,,,,
03.01.2003,"908,60","909,00","911,20","903,10",,,,,,,03.01.2003,01/29/2003,,,,
02.01.2003,"909,00","879,80","909,00","879,80",,,,,,,02.01.2003,01/28/2003,,,,
31.12.2002,"879,80","879,40","881,90","869,50",,,,,,,31.12.2002,01/27/2003,,,,
30.12.2002,"879,40","875,40","882,10","870,20",,,,,,,30.12.2002,01/24/2003,,,,
27.12.2002,"875,40","889,70","890,50","873,60",,,,,,,27.12.2002,01/23/2003,,,,
26.12.2002,"889,70","892,50","903,90","887,50",,,,,,,26.12.2002,01/22/2003,,,,
24.12.2002,"892,50","897,40","897,40","892,30",,,,,,,24.12.2002,01/21/2003,,,,
23.12.2002,"897,40","895,70","902,40","892,30",,,,,,,23.12.2002,01/20/2003,,,,
20.12.2002,"895,80","884,20","897,80","884,20",,,,,,,20.12.2002,01/17/2003,,,,
19.12.2002,"884,20","890,00","899,20","880,30",,,,,,,19.12.2002,01/16/2003,,,,
18.12.2002,"891,10","903,00","903,00","887,80",,,,,,,18.12.2002,01/15/2003,,,,
17.12.2002,"903,00","910,40","911,20","901,70",,,,,,,17.12.2002,01/14/2003,,,,
16.12.2002,"910,40","889,50","910,40","889,50",,,,,,,16.12.2002,01/13/2003,,,,
13.12.2002,"889,50","901,60","901,60","888,50",,,,,,,13.12.2002,01/10/2003,,,,
12.12.2002,"901,60","905,00","908,40","897,00",,,,,,,12.12.2002,01/09/2003,,,,
11.12.2002,"905,00","904,50","909,90","896,50",,,,,,,11.12.2002,01/08/2003,,,,
10.12.2002,"904,50","892,00","905,00","892,00",,,,,,,10.12.2002,01/07/2003,,,,
09.12.2002,"892,00","912,20","912,20","892,00",,,,,,,09.12.2002,01/06/2003,,,,
06.12.2002,"912,20","906,50","915,50","896,00",,,,,,,06.12.2002,01/03/2003,,,,
05.12.2002,"906,50","917,60","921,50","905,90",,,,,,,05.12.2002,01/02/2003,,,,
04.12.2002,"917,60","920,80","925,20","909,50",,,,,,,04.12.2002,01/01/2003,,,,
03.12.2002,"920,80","934,50","934,50","918,70",,,,,,,03.12.2002,12/31/2002,,,,
02.12.2002,"934,50","936,30","954,30","927,70",,,,,,,02.12.2002,12/30/2002,,,,
29.11.2002,"936,30","938,90","941,80","935,60",,,,,,,29.11.2002,12/27/2002,,,,
27.11.2002,"938,90","913,30","940,40","913,30",,,,,,,27.11.2002,12/26/2002,,,,
26.11.2002,"913,30","932,90","932,90","912,10",,,,,,,26.11.2002,12/25/2002,,,,
25.11.2002,"932,90","930,50","937,10","923,30",,,,,,,25.11.2002,12/24/2002,,,,
22.11.2002,"930,50","933,80","937,30","928,40",,,,,,,22.11.2002,12/23/2002,,,,
21.11.2002,"933,80","914,10","935,10","914,10",,,,,,,21.11.2002,12/20/2002,,,,
20.11.2002,"914,10","896,70","915,00","894,90",,,,,,,20.11.2002,12/19/2002,,,,
19.11.2002,"896,70","900,40","905,50","893,10",,,,,,,19.11.2002,12/18/2002,,,,
18.11.2002,"900,40","909,80","915,90","899,50",,,,,,,18.11.2002,12/17/2002,,,,
15.11.2002,"909,80","904,30","910,20","895,40",,,,,,,15.11.2002,12/16/2002,,,,
14.11.2002,"904,30","882,50","904,30","882,50",,,,,,,14.11.2002,12/13/2002,,,,
13.11.2002,"882,50","883,00","892,50","872,00",,,,,,,13.11.2002,12/12/2002,,,,
12.11.2002,"883,00","876,20","894,30","876,20",,,,,,,12.11.2002,12/11/2002,,,,
11.11.2002,"876,20","894,70","894,70","874,60",,,,,,,11.11.2002,12/10/2002,,,,
08.11.2002,"894,70","902,60","910,10","891,60",,,,,,,08.11.2002,12/09/2002,,,,
07.11.2002,"902,60","923,80","923,80","898,70",,,,,,,07.11.2002,12/06/2002,,,,
06.11.2002,"923,80","915,40","925,70","905,00",,,,,,,06.11.2002,12/05/2002,,,,
05.11.2002,"915,40","908,40","915,80","904,90",,,,,,,05.11.2002,12/04/2002,,,,
04.11.2002,"908,40","901,00","924,60","901,00",,,,,,,04.11.2002,12/03/2002,,,,
01.11.2002,"901,00","885,80","903,40","877,70",,,,,,,01.11.2002,12/02/2002,,,,
31.10.2002,"885,80","890,70","898,80","879,80",,,,,,,31.10.2002,11/29/2002,,,,
30.10.2002,"890,70","882,10","895,30","879,20",,,,,,,30.10.2002,11/28/2002,,,,
29.10.2002,"882,10","890,20","890,60","867,90",,,,,,,29.10.2002,11/27/2002,,,,
28.10.2002,"890,20","897,60","907,40","886,10",,,,,,,28.10.2002,11/26/2002,,,,
25.10.2002,"897,60","882,50","897,70","877,00",,,,,,,25.10.2002,11/25/2002,,,,
24.10.2002,"882,50","896,10","902,90","879,00",,,,,,,24.10.2002,11/22/2002,,,,
23.10.2002,"896,10","890,20","896,10","873,80",,,,,,,23.10.2002,11/21/2002,,,,
22.10.2002,"890,20","899,70","899,70","882,40",,,,,,,22.10.2002,11/20/2002,,,,
21.10.2002,"899,70","884,40","900,70","873,10",,,,,,,21.10.2002,11/19/2002,,,,
18.10.2002,"884,40","879,20","886,70","866,60",,,,,,,18.10.2002,11/18/2002,,,,
17.10.2002,"879,20","860,00","885,40","860,00",,,,,,,17.10.2002,11/15/2002,,,,
16.10.2002,"860,00","881,30","881,30","856,30",,,,,,,16.10.2002,11/14/2002,,,,
15.10.2002,"881,30","841,40","881,30","841,40",,,,,,,15.10.2002,11/13/2002,,,,
14.10.2002,"841,40","835,30","844,40","828,40",,,,,,,14.10.2002,11/12/2002,,,,
11.10.2002,"835,30","803,90","843,30","803,90",,,,,,,11.10.2002,11/11/2002,,,,
10.10.2002,"803,90","776,80","806,50","768,60",,,,,,,10.10.2002,11/08/2002,,,,
09.10.2002,"776,80","798,50","798,50","775,80",,,,,,,09.10.2002,11/07/2002,,,,
08.10.2002,"798,50","785,30","808,90","779,50",,,,,,,08.10.2002,11/06/2002,,,,
07.10.2002,"785,30","800,60","808,20","783,00",,,,,,,07.10.2002,11/05/2002,,,,
04.10.2002,"800,60","819,00","825,90","794,10",,,,,,,04.10.2002,11/04/2002,,,,
03.10.2002,"819,00","827,90","840,00","817,20",,,,,,,03.10.2002,11/01/2002,,,,
02.10.2002,"827,90","843,80","851,90","826,50",,,,,,,02.10.2002,10/31/2002,,,,
01.10.2002,"847,90","815,30","847,90","812,80",,,,,,,01.10.2002,10/30/2002,,,,
30.09.2002,"815,30","827,40","827,40","800,20",,,,,,,30.09.2002,10/29/2002,,,,
27.09.2002,"827,40","855,00","855,00","826,80",,,,,,,27.09.2002,10/28/2002,,,,
26.09.2002,"855,00","839,70","856,60","839,70",,,,,,,26.09.2002,10/25/2002,,,,
25.09.2002,"839,70","819,30","844,20","818,50",,,,,,,25.09.2002,10/24/2002,,,,
24.09.2002,"819,30","833,70","833,70","817,40",,,,,,,24.09.2002,10/23/2002,,,,
23.09.2002,"833,70","845,40","845,40","825,80",,,,,,,23.09.2002,10/22/2002,,,,
20.09.2002,"845,40","843,30","849,30","839,10",,,,,,,20.09.2002,10/21/2002,,,,
19.09.2002,"843,30","869,50","869,50","843,10",,,,,,,19.09.2002,10/18/2002,,,,
18.09.2002,"869,50","873,50","878,50","857,40",,,,,,,18.09.2002,10/17/2002,,,,
17.09.2002,"873,50","891,10","902,70","872,40",,,,,,,17.09.2002,10/16/2002,,,,
16.09.2002,"891,10","889,80","891,80","878,90",,,,,,,16.09.2002,10/15/2002,,,,
13.09.2002,"889,80","886,90","892,80","877,00",,,,,,,13.09.2002,10/14/2002,,,,
12.09.2002,"886,90","909,50","909,50","884,80",,,,,,,12.09.2002,10/11/2002,,,,
11.09.2002,"909,50","910,60","924,00","908,50",,,,,,,11.09.2002,10/10/2002,,,,
10.09.2002,"909,60","903,00","909,90","900,50",,,,,,,10.09.2002,10/09/2002,,,,
09.09.2002,"903,00","893,90","907,30","882,90",,,,,,,09.09.2002,10/08/2002,,,,
06.09.2002,"893,90","879,10","899,10","879,10",,,,,,,06.09.2002,10/07/2002,,,,
05.09.2002,"879,10","893,40","893,40","870,50",,,,,,,05.09.2002,10/04/2002,,,,
04.09.2002,"893,40","878,00","896,10","875,70",,,,,,,04.09.2002,10/03/2002,,,,
03.09.2002,"878,00","916,10","916,10","877,50",,,,,,,03.09.2002,10/02/2002,,,,
30.08.2002,"916,10","917,80","928,10","910,20",,,,,,,30.08.2002,10/01/2002,,,,
29.08.2002,"917,80","917,90","924,60","903,30",,,,,,,29.08.2002,09/30/2002,,,,
28.08.2002,"917,90","934,80","934,80","913,20",,,,,,,28.08.2002,09/27/2002,,,,
27.08.2002,"934,80","948,00","955,80","930,40",,,,,,,27.08.2002,09/26/2002,,,,
26.08.2002,"948,00","940,90","950,80","930,40",,,,,,,26.08.2002,09/25/2002,,,,
23.08.2002,"940,90","962,70","962,70","937,20",,,,,,,23.08.2002,09/24/2002,,,,
22.08.2002,"962,70","949,40","965,00","946,40",,,,,,,22.08.2002,09/23/2002,,,,
21.08.2002,"949,40","937,40","951,60","931,30",,,,,,,21.08.2002,09/20/2002,,,,
20.08.2002,"937,40","950,70","950,70","931,90",,,,,,,20.08.2002,09/19/2002,,,,
19.08.2002,"950,70","928,80","951,20","927,20",,,,,,,19.08.2002,09/18/2002,,,,
16.08.2002,"928,80","930,20","935,40","916,20",,,,,,,16.08.2002,09/17/2002,,,,
15.08.2002,"930,20","919,60","933,30","918,20",,,,,,,15.08.2002,09/16/2002,,,,
14.08.2002,"919,60","884,20","920,20","876,20",,,,,,,14.08.2002,09/13/2002,,,,
13.08.2002,"884,20","903,80","911,70","883,60",,,,,,,13.08.2002,09/12/2002,,,,
12.08.2002,"903,80","908,60","908,60","892,40",,,,,,,12.08.2002,09/11/2002,,,,
09.08.2002,"908,60","905,50","914,00","890,80",,,,,,,09.08.2002,09/10/2002,,,,
08.08.2002,"905,50","876,80","905,80","875,20",,,,,,,08.08.2002,09/09/2002,,,,
07.08.2002,"876,80","859,60","878,70","854,10",,,,,,,07.08.2002,09/06/2002,,,,
06.08.2002,"859,60","834,60","874,40","834,60",,,,,,,06.08.2002,09/05/2002,,,,
05.08.2002,"834,60","864,20","864,20","833,40",,,,,,,05.08.2002,09/04/2002,,,,
02.08.2002,"864,20","884,70","884,70","854,00",,,,,,,02.08.2002,09/03/2002,,,,
01.08.2002,"884,70","911,60","911,60","882,60",,,,,,,01.08.2002,09/02/2002,,,,
31.07.2002,"911,60","902,80","911,60","889,90",,,,,,,31.07.2002,08/30/2002,,,,
30.07.2002,"902,80","899,00","909,80","884,70",,,,,,,30.07.2002,08/29/2002,,,,
29.07.2002,"899,00","852,80","899,00","852,80",,,,,,,29.07.2002,08/28/2002,,,,
26.07.2002,"852,80","838,70","852,90","835,90",,,,,,,26.07.2002,08/27/2002,,,,
25.07.2002,"838,70","843,40","853,80","816,10",,,,,,,25.07.2002,08/26/2002,,,,
24.07.2002,"843,40","797,70","844,30","775,70",,,,,,,24.07.2002,08/23/2002,,,,
23.07.2002,"797,70","819,90","827,70","796,10",,,,,,,23.07.2002,08/22/2002,,,,
22.07.2002,"819,90","847,80","854,10","813,30",,,,,,,22.07.2002,08/21/2002,,,,
19.07.2002,"847,80","864,10","881,60","842,10",,,,,,,19.07.2002,08/20/2002,,,,
18.07.2002,"881,60","906,00","907,80","880,60",,,,,,,18.07.2002,08/19/2002,,,,
17.07.2002,"906,00","901,00","926,50","895,00",,,,,,,17.07.2002,08/16/2002,,,,
16.07.2002,"901,00","917,90","918,60","897,10",,,,,,,16.07.2002,08/15/2002,,,,
15.07.2002,"917,90","921,40","921,40","876,50",,,,,,,15.07.2002,08/14/2002,,,,
12.07.2002,"921,40","927,40","934,30","913,70",,,,,,,12.07.2002,08/13/2002,,,,
11.07.2002,"927,40","920,50","929,20","900,90",,,,,,,11.07.2002,08/12/2002,,,,
10.07.2002,"920,50","952,80","956,30","920,30",,,,,,,10.07.2002,08/09/2002,,,,
09.07.2002,"952,80","977,00","979,60","951,70",,,,,,,09.07.2002,08/08/2002,,,,
08.07.2002,"977,00","989,00","993,60","972,90",,,,,,,08.07.2002,08/07/2002,,,,
05.07.2002,"989,00","965,80","989,10","954,00",,,,,,,05.07.2002,08/06/2002,,,,
03.07.2002,"954,00","948,10","954,30","934,90",,,,,,,03.07.2002,08/05/2002,,,,
02.07.2002,"948,10","968,60","968,60","945,50",,,,,,,02.07.2002,08/02/2002,,,,
01.07.2002,"968,60","989,80","994,50","967,40",,,,,,,01.07.2002,08/01/2002,,,,
28.06.2002,"989,80","990,60","1.001,80","988,30",,,,,,,28.06.2002,07/31/2002,,,,
27.06.2002,"990,60","973,50","990,70","963,70",,,,,,,27.06.2002,07/30/2002,,,,
26.06.2002,"973,50","976,10","977,40","952,90",,,,,,,26.06.2002,07/29/2002,,,,
25.06.2002,"976,10","992,70","1.005,90","974,20",,,,,,,25.06.2002,07/26/2002,,,,
24.06.2002,"992,70","989,10","1.002,10","970,90",,,,,,,24.06.2002,07/25/2002,,,,
21.06.2002,"989,10","1.006,30","1.006,30","985,60",,,,,,,21.06.2002,07/24/2002,,,,
20.06.2002,"1.006,30","1.020,00","1.023,30","1.004,60",,,,,,,20.06.2002,07/23/2002,,,,
19.06.2002,"1.020,00","1.037,10","1.037,60","1.017,90",,,,,,,19.06.2002,07/22/2002,,,,
18.06.2002,"1.037,10","1.036,20","1.040,80","1.030,90",,,,,,,18.06.2002,07/19/2002,,,,
17.06.2002,"1.036,20","1.007,30","1.036,20","1.007,30",,,,,,,17.06.2002,07/18/2002,,,,
14.06.2002,"1.007,30","1.009,60","1.009,60","981,60",,,,,,,14.06.2002,07/17/2002,,,,
13.06.2002,"1.009,60","1.020,30","1.023,50","1.008,10",,,,,,,13.06.2002,07/16/2002,,,,
12.06.2002,"1.020,30","1.013,60","1.021,90","1.002,60",,,,,,,12.06.2002,07/15/2002,,,,
11.06.2002,"1.013,60","1.030,70","1.039,00","1.012,90",,,,,,,11.06.2002,07/12/2002,,,,
10.06.2002,"1.030,70","1.027,50","1.038,20","1.025,50",,,,,,,10.06.2002,07/11/2002,,,,
07.06.2002,"1.027,50","1.029,20","1.033,00","1.012,50",,,,,,,07.06.2002,07/10/2002,,,,
06.06.2002,"1.029,20","1.049,90","1.049,90","1.026,90",,,,,,,06.06.2002,07/09/2002,,,,
05.06.2002,"1.049,90","1.040,70","1.050,10","1.038,80",,,,,,,05.06.2002,07/08/2002,,,,
04.06.2002,"1.040,70","1.040,70","1.046,10","1.030,50",,,,,,,04.06.2002,07/05/2002,,,,
03.06.2002,"1.040,70","1.067,10","1.070,70","1.039,90",,,,,,,03.06.2002,07/04/2002,,,,
